text,label
My colleague is a cancer patient and needs to go for radiotherapy. Please confirm a pickup time for the hospital visit.,Oncology
My grandmother has ongoing stomach ulcers and needs a checkup tomorrow. Please confirm a pickup time for the hospital visit.,Gastroenterology
"My sister has black, tarry stools and is feeling dizzy. We need help getting to the hospital quickly.",Gastroenterology
My uncle has severe diarrhea and is becoming dehydrated for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Gastroenterology
My colleague is due for a scheduled ultrasound appointment tomorrow. We need urgent transport to the hospital.,Obstetrics_Gynecology
"My grandmother has sudden weakness down one side of the body. Please send transport right away, this is urgent.",Neurology
My grandmother is extremely confused and not recognizing family members. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
My aunt has severe pain related to ongoing cancer treatment right now. We need a vehicle to reach the hospital as soon as possible.,Oncology
A family friend has uncontrolled diabetes and needs a checkup today. Can someone be sent to pick us up for the hospital?,General_Medicine
My elderly neighbor has general body weakness and wants to see a doctor since last night. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My grandmother has sudden hearing loss in one ear for the past few hours. We need urgent transport to the hospital.,ENT
My grandfather is a known epilepsy patient and had a seizure since this afternoon. Please book a ride to the hospital for the appointment.,Neurology
My aunt is due for a follow-up after ear surgery this week. Please book a ride to the hospital for the appointment.,ENT
My grandmother has kidney failure and needs regular dialysis transport tomorrow. We need help getting to the hospital quickly.,Nephrology_Dialysis
My colleague has recurring urinary tract infections and needs a checkup. Please arrange a wheelchair-accessible pickup.,Urology
"My husband has COPD and is struggling to breathe suddenly, just now. Could you arrange pickup for the scheduled hospital appointment?",Pulmonology
"My colleague has stomach pain and nausea since this morning since this afternoon. Please send transport right away, this is urgent.",General_Medicine
My sister is unconscious after a fall. Can someone be sent to pick us up for the hospital?,Emergency_Trauma
"My sister is due for a follow-up after knee surgery. Please send transport right away, this is urgent.",Orthopedics
"My colleague fell from the roof and is not moving suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Emergency_Trauma
My uncle has a pacemaker and is not feeling right since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Cardiology
"My aunt is a cancer patient and needs to go for radiotherapy. Need immediate pickup, this cannot wait.",Oncology
My wife has severe joint pain from arthritis and can't reach the car. Can someone be sent to pick us up for the hospital?,Orthopedics
My daughter accidentally swallowed a small object. Can someone be sent to pick us up for the hospital?,Pediatrics
My wife is extremely weak after the last chemo session and needs help reaching the hospital since last night. We need urgent transport to the hospital.,Oncology
"My son has had a fever that isn't going down with medicine this week. Need immediate pickup, this cannot wait.",Pediatrics
"My aunt has a pacemaker and is not feeling right since this morning. Need immediate pickup, this cannot wait.",Cardiology
A family friend is pregnant and having severe abdominal pain since this afternoon. Can you send an ambulance immediately?,Obstetrics_Gynecology
My grandmother is having severe chest pain and sweating heavily since this afternoon. Requesting a car for hospital transport.,Cardiology
My wife is due for a follow-up after ear surgery today. Please arrange a wheelchair-accessible pickup.,ENT
My wife missed the last dialysis session and needs to go in urgently since last night. We need a vehicle to reach the hospital as soon as possible.,Nephrology_Dialysis
"My grandfather is due for a biopsy appointment for the past few days. Need immediate pickup, this cannot wait.",Oncology
"My mother has a foreign object stuck in the ear since this morning. Need immediate pickup, this cannot wait.",ENT
"A family friend has severe burning and pain during urination suddenly, just now. Requesting a car for hospital transport.",Urology
My mother has severe urinary retention and is in a lot of discomfort. We need a vehicle to reach the hospital as soon as possible.,Urology
A family friend has recurring urinary tract infections and needs a checkup tomorrow. Requesting a car for hospital transport.,Urology
My aunt is wheezing badly and can't catch a breath for the past few hours. Can you send an ambulance immediately?,Pulmonology
A family friend needs a follow-up after a urology procedure this week. Please confirm a pickup time for the hospital visit.,Urology
My baby fell off a bicycle and hurt the arm badly right now. Can you send an ambulance immediately?,Pediatrics
My cousin is pregnant and feeling severe dizziness and cramping. We need help getting to the hospital quickly.,Obstetrics_Gynecology
My grandfather is a known epilepsy patient and had a seizure right now. We need a vehicle to reach the hospital as soon as possible.,Neurology
"My father-in-law has chronic tonsillitis and needs a specialist consultation this week. Please send transport right away, this is urgent.",ENT
My father has been vomiting continuously since this afternoon. We need urgent transport to the hospital.,Gastroenterology
A family friend is due for a liver function test tomorrow. Requesting a car for hospital transport.,Gastroenterology
My husband is feeling very breathless with chest pain for the past few hours. Requesting a car for hospital transport.,Cardiology
My brother has severe knee pain and difficulty bearing weight since this afternoon. We need help getting to the hospital quickly.,Orthopedics
A family friend has a broken bone visible after an accident. Please book a ride to the hospital for the appointment.,Emergency_Trauma
My grandfather has severe pain in the hip and can't walk for the past few hours. We need urgent transport to the hospital.,Orthopedics
My brother is unconscious after a fall since this afternoon. Can you send an ambulance immediately?,Emergency_Trauma
"My father-in-law has asthma and is having a bad attack since this morning. Need immediate pickup, this cannot wait.",Pulmonology
My uncle has severe joint pain from arthritis and can't reach the car this week. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My wife is a cancer patient and needs to go for radiotherapy. Please book a ride to the hospital for the appointment.,Oncology
"My brother is having a seizure suddenly, just now. We need urgent transport to the hospital.",Neurology
My aunt is a cancer patient and needs to go for radiotherapy. Can someone be sent to pick us up for the hospital?,Oncology
My colleague has uncontrolled diabetes and needs a checkup. Can you send an ambulance immediately?,General_Medicine
"My sister needs urgent care after a miscarriage suddenly, just now. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My wife has swelling in the legs and reduced urination right now. We need a vehicle to reach the hospital as soon as possible.,Nephrology_Dialysis
"My son is due for scheduled vaccinations for the past few days. Please send transport right away, this is urgent.",Pediatrics
"My elderly neighbor is due for a follow-up scan after cancer treatment for the past few days. Please send transport right away, this is urgent.",Oncology
"My mother-in-law has a scheduled pulmonology follow-up appointment this week. Need immediate pickup, this cannot wait.",Pulmonology
My elderly neighbor has severe urinary retention and is in a lot of discomfort right now. Requesting a car for hospital transport.,Urology
My sister is a cancer patient and needs to go for radiotherapy this week. Can someone be sent to pick us up for the hospital?,Oncology
"My brother hurt the back badly while working and can't sit up right now. Please send transport right away, this is urgent.",Orthopedics
My brother has a chemotherapy session booked. Could you arrange pickup for the scheduled hospital appointment?,Oncology
"My grandfather has a scheduled pulmonology follow-up appointment. Need immediate pickup, this cannot wait.",Pulmonology
My aunt fell down the stairs and the leg looks broken since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My colleague is having a seizure right now. Requesting a car for hospital transport.,Neurology
"My colleague has sudden severe pain in the upper stomach suddenly, just now. Could you arrange pickup for the scheduled hospital appointment?",Gastroenterology
A family friend has a chemotherapy session booked. Could you arrange pickup for the scheduled hospital appointment?,Oncology
"My father-in-law has a severe head injury after a fall suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Emergency_Trauma
My grandfather is complaining of the worst headache of their life right now. We need help getting to the hospital quickly.,Neurology
My mother has severe sinus pain and pressure with fever. We need help getting to the hospital quickly.,ENT
A family friend has chest tightness with pain spreading to the left arm. Can you send an ambulance immediately?,Cardiology
"My mother has stomach pain and nausea since this morning suddenly, just now. We need urgent transport to the hospital.",General_Medicine
My father-in-law has asthma and is having a bad attack. Requesting a car for hospital transport.,Pulmonology
My daughter-in-law is pregnant and experiencing heavy bleeding for the past few hours. We need urgent transport to the hospital.,Obstetrics_Gynecology
My wife needs a routine checkup for ongoing hypertension today. Can someone be sent to pick us up for the hospital?,General_Medicine
My daughter-in-law is due for a routine prenatal checkup this week. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
My brother has severe burning and pain during urination. Please confirm a pickup time for the hospital visit.,Urology
My father is due for a dialysis session at the hospital. Please confirm a pickup time for the hospital visit.,Nephrology_Dialysis
My colleague has severe pain related to ongoing cancer treatment for the past few hours. We need urgent transport to the hospital.,Oncology
My father has kidney failure and needs regular dialysis transport tomorrow. Requesting a car for hospital transport.,Nephrology_Dialysis
My sister is due for a follow-up after knee surgery tomorrow. Please book a ride to the hospital for the appointment.,Orthopedics
My grandmother is due for a biopsy appointment. Requesting a car for hospital transport.,Oncology
My father is due for a follow-up scan after cancer treatment today. Please confirm a pickup time for the hospital visit.,Oncology
"My little brother won't stop crying and isn't feeding well suddenly, just now. Please book a ride to the hospital for the appointment.",Pediatrics
My grandfather has had a fever and body aches tomorrow. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
My father has numbness on one side of the face and arm right now. Please confirm a pickup time for the hospital visit.,Neurology
My colleague is pregnant and feeling severe dizziness and cramping since this morning. We need a vehicle to reach the hospital as soon as possible.,Obstetrics_Gynecology
My daughter-in-law is due for a routine gynecology consultation tomorrow. We need help getting to the hospital quickly.,Obstetrics_Gynecology
My uncle is due for a scheduled psychiatric follow-up appointment. Please confirm a pickup time for the hospital visit.,Psychiatry_MentalHealth
My uncle has sudden hearing loss in one ear. Requesting a car for hospital transport.,ENT
My uncle needs a wheelchair-accessible ride for a physiotherapy session. Could you arrange pickup for the scheduled hospital appointment?,Orthopedics
My sister has chronic acid reflux and needs a gastroenterology consultation. We need help getting to the hospital quickly.,Gastroenterology
My mother-in-law has high blood pressure and is complaining of chest pressure since last night. We need help getting to the hospital quickly.,Cardiology
"A family friend is having severe difficulty breathing. Need immediate pickup, this cannot wait.",Pulmonology
"My colleague has kidney failure and needs regular dialysis transport this week. Please send transport right away, this is urgent.",Nephrology_Dialysis
My aunt needs a routine checkup for managing diabetes medication. Please book a ride to the hospital for the appointment.,General_Medicine
My sister has ongoing sinus issues and needs an ENT checkup. Requesting a car for hospital transport.,ENT
"My husband has mild fever and wants a general physician consultation suddenly, just now. Requesting a car for hospital transport.",General_Medicine
My grandson has severe vomiting and diarrhea since this morning. Can you send an ambulance immediately?,Pediatrics
My father is unable to swallow properly due to a severely swollen throat since this morning. Could you arrange pickup for the scheduled hospital appointment?,ENT
My brother has been unusually withdrawn and not making sense when speaking today. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
My sister needs a routine consultation for chronic gastritis. Can you send an ambulance immediately?,Gastroenterology
My elderly neighbor has severe diarrhea and is becoming dehydrated for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Gastroenterology
"My grandmother stopped talking and eating and seems disoriented right now. Please send transport right away, this is urgent.",Psychiatry_MentalHealth
My sister is a known heart patient and is feeling severe chest discomfort since this afternoon. We need help getting to the hospital quickly.,Cardiology
My grandfather needs to go for a kidney function checkup. Requesting a car for hospital transport.,Nephrology_Dialysis
My father has kidney failure and needs regular dialysis transport tomorrow. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
My elderly neighbor was hit by a motorbike and can't stand up since this morning. Please arrange a wheelchair-accessible pickup.,Emergency_Trauma
My wife stopped talking and eating and seems disoriented since last night. Please arrange a wheelchair-accessible pickup.,Psychiatry_MentalHealth
My uncle has slurred speech and can't move one arm since last night. We need a vehicle to reach the hospital as soon as possible.,Neurology
My brother is feeling very breathless with chest pain for the past few hours. We need help getting to the hospital quickly.,Cardiology
My father has ongoing sinus issues and needs an ENT checkup. Please book a ride to the hospital for the appointment.,ENT
"My little brother has a very high fever that won't come down suddenly, just now. Please send transport right away, this is urgent.",Pediatrics
"My little sister won't stop crying and isn't feeding well right now. Please send transport right away, this is urgent.",Pediatrics
My mother is due for a cast removal appointment for the past few days. Could you arrange pickup for the scheduled hospital appointment?,Orthopedics
My mother has severe abdominal pain and can't stand up straight since this afternoon. We need help getting to the hospital quickly.,Gastroenterology
My uncle has persistent throat irritation and hoarseness this week. Please book a ride to the hospital for the appointment.,ENT
My wife is undergoing chemotherapy and has a session scheduled for the past few days. Requesting a car for hospital transport.,Oncology
"My wife has kidney failure and needs regular dialysis transport today. Please send transport right away, this is urgent.",Nephrology_Dialysis
My father is retaining a lot of fluid and the doctor said to come in for dialysis right now. Can you send an ambulance immediately?,Nephrology_Dialysis
My grandfather is extremely confused and not recognizing family members right now. Can you send an ambulance immediately?,Psychiatry_MentalHealth
"My uncle is having tremors and difficulty walking for the past few hours. Please send transport right away, this is urgent.",Neurology
My elderly neighbor is due for a routine blood test appointment. Please book a ride to the hospital for the appointment.,General_Medicine
"My grandmother has sudden hearing loss in one ear since last night. Need immediate pickup, this cannot wait.",ENT
My sister needs an urgent psychiatric evaluation after a sudden change in behavior. We need urgent transport to the hospital.,Psychiatry_MentalHealth
"My father-in-law is badly injured after a car crash since this morning. Need immediate pickup, this cannot wait.",Emergency_Trauma
My husband has ongoing stomach ulcers and needs a checkup tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Gastroenterology
"My father is having severe chest pain and sweating heavily suddenly, just now. Please arrange a wheelchair-accessible pickup.",Cardiology
"My wife has asthma and is having a bad attack suddenly, just now. Please send transport right away, this is urgent.",Pulmonology
"My uncle is feeling very breathless with chest pain since this afternoon. Need immediate pickup, this cannot wait.",Cardiology
"My aunt fell down the stairs and the leg looks broken for the past few hours. Please send transport right away, this is urgent.",Orthopedics
"My husband is complaining of a heavy feeling in the chest and cold sweats suddenly, just now. Need immediate pickup, this cannot wait.",Cardiology
My elderly neighbor twisted the ankle badly and it's very swollen. Requesting a car for hospital transport.,Orthopedics
"My father-in-law has black, tarry stools and is feeling dizzy. Requesting a car for hospital transport.",Gastroenterology
A family friend is in labor and needs to reach the hospital immediately since this morning. We need a vehicle to reach the hospital as soon as possible.,Obstetrics_Gynecology
A family friend is scheduled for a fistula checkup before dialysis. Please confirm a pickup time for the hospital visit.,Nephrology_Dialysis
My aunt has an irregular heartbeat and feels dizzy since this afternoon. We need help getting to the hospital quickly.,Cardiology
My grandmother is due for a dialysis session at the hospital this week. Please arrange a wheelchair-accessible pickup.,Nephrology_Dialysis
My grandfather needs oxygen support during transport to the hospital right now. We need help getting to the hospital quickly.,Pulmonology
A family friend has a deep cut on the arm that won't stop bleeding since last night. Requesting a car for hospital transport.,Emergency_Trauma
My father has severe joint pain from arthritis and can't reach the car. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
A family friend was injured when a wall collapsed nearby since this afternoon. Can someone be sent to pick us up for the hospital?,Emergency_Trauma
My son had an allergic reaction after eating something. We need help getting to the hospital quickly.,Pediatrics
My grandmother has general body weakness and wants to see a doctor right now. Can someone be sent to pick us up for the hospital?,General_Medicine
My father is due for a follow-up endoscopy appointment this week. Can someone be sent to pick us up for the hospital?,Gastroenterology
My husband has asthma and is having a bad attack right now. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My niece has a very high fever that won't come down since this morning. We need help getting to the hospital quickly.,Pediatrics
My mother-in-law is having tremors and difficulty walking right now. We need a vehicle to reach the hospital as soon as possible.,Neurology
My little sister has had a fever that isn't going down with medicine. Requesting a car for hospital transport.,Pediatrics
My sister has been feeling unwell with a persistent cough and fatigue tomorrow. Can someone be sent to pick us up for the hospital?,General_Medicine
My colleague has COPD and is struggling to breathe since last night. Can someone be sent to pick us up for the hospital?,Pulmonology
"My colleague has severe pain in the hip and can't walk for the past few hours. Please send transport right away, this is urgent.",Orthopedics
"My colleague is complaining of a heavy feeling in the chest and cold sweats since this morning. Need immediate pickup, this cannot wait.",Cardiology
"My mother-in-law has a bad chest infection and is coughing up blood since this morning. Please send transport right away, this is urgent.",Pulmonology
My husband is retaining a lot of fluid and the doctor said to come in for dialysis. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
My elderly neighbor is due for a follow-up scan after cancer treatment for the past few days. We need a vehicle to reach the hospital as soon as possible.,Oncology
"My grandmother suddenly lost vision in one eye right now. Please send transport right away, this is urgent.",Neurology
My mother is due for a follow-up after recent heart surgery for the past few days. Could you arrange pickup for the scheduled hospital appointment?,Cardiology
My grandmother needs a routine consultation for chronic gastritis this week. Please arrange a wheelchair-accessible pickup.,Gastroenterology
My husband is due for a follow-up MRI for ongoing headaches this week. Please book a ride to the hospital for the appointment.,Neurology
My colleague is feeling weak and dizzy for no clear reason since this afternoon. Can you send an ambulance immediately?,General_Medicine
"My husband is due for a follow-up after ear surgery for the past few days. Need immediate pickup, this cannot wait.",ENT
My wife is wheezing badly and can't catch a breath for the past few hours. Requesting a car for hospital transport.,Pulmonology
My colleague has an irregular heartbeat and feels dizzy since this afternoon. Can you send an ambulance immediately?,Cardiology
My husband has severe joint pain from arthritis and can't reach the car for the past few days. Please confirm a pickup time for the hospital visit.,Orthopedics
My wife has a severe head injury after a fall since this morning. Requesting a car for hospital transport.,Emergency_Trauma
My mother has been vomiting continuously for the past few hours. Requesting a car for hospital transport.,Gastroenterology
My mother-in-law has severe pain in the hip and can't walk for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My sister is due for a routine gynecology consultation tomorrow. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
My niece has had a fever that isn't going down with medicine for the past few days. We need help getting to the hospital quickly.,Pediatrics
My little brother has had a fever that isn't going down with medicine today. Please arrange a wheelchair-accessible pickup.,Pediatrics
My brother has a bad ear infection with severe pain. We need a vehicle to reach the hospital as soon as possible.,ENT
My aunt has severe joint pain from arthritis and can't reach the car today. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My uncle is a known epilepsy patient and had a seizure since last night. Can you send an ambulance immediately?,Neurology
"My brother hurt the back badly while working and can't sit up. Need immediate pickup, this cannot wait.",Orthopedics
"A family friend needs oxygen support during transport to the hospital since this morning. Please send transport right away, this is urgent.",Pulmonology
"My father needs oxygen support during transport to the hospital since this morning. Please send transport right away, this is urgent.",Pulmonology
My elderly neighbor is unconscious after a fall. We need urgent transport to the hospital.,Emergency_Trauma
My father needs a follow-up appointment for thyroid medication this week. Please arrange a wheelchair-accessible pickup.,General_Medicine
A family friend needs a follow-up appointment for thyroid medication tomorrow. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My aunt has severe joint pain from arthritis and can't reach the car tomorrow. Requesting a car for hospital transport.,Orthopedics
My husband is due for a cast removal appointment this week. Please confirm a pickup time for the hospital visit.,Orthopedics
My mother needs a routine consultation for chronic gastritis. Can someone be sent to pick us up for the hospital?,Gastroenterology
A family friend is due for a dialysis session at the hospital for the past few days. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
"My colleague is complaining of a heavy feeling in the chest and cold sweats since this morning. Please send transport right away, this is urgent.",Cardiology
My father-in-law has numbness on one side of the face and arm for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Neurology
My mother-in-law has kidney failure and needs regular dialysis transport. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
My aunt is vomiting blood and feels extremely weak. We need urgent transport to the hospital.,Gastroenterology
My wife suddenly can't speak properly and the face looks drooped on one side right now. Please arrange a wheelchair-accessible pickup.,Neurology
"My grandmother had a heart attack last year and is feeling similar symptoms again suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Cardiology
A family friend has a pacemaker and is not feeling right since this morning. Could you arrange pickup for the scheduled hospital appointment?,Cardiology
My sister is due for a follow-up after knee surgery for the past few days. Requesting a car for hospital transport.,Orthopedics
A family friend has chronic tonsillitis and needs a specialist consultation this week. Please arrange a wheelchair-accessible pickup.,ENT
"My father-in-law is having a mental health crisis and needs urgent evaluation suddenly, just now. Can someone be sent to pick us up for the hospital?",Psychiatry_MentalHealth
My father-in-law has a bad case of the flu and needs to see a doctor since last night. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My sister is due for a routine urology checkup tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Urology
My mother-in-law needs a routine checkup for managing diabetes medication for the past few days. Please confirm a pickup time for the hospital visit.,General_Medicine
My grandmother has severe sinus pain and pressure with fever since this morning. We need a vehicle to reach the hospital as soon as possible.,ENT
My husband has ongoing urinary difficulty and needs a urology consultation today. Could you arrange pickup for the scheduled hospital appointment?,Urology
My mother has ongoing stomach ulcers and needs a checkup. Please book a ride to the hospital for the appointment.,Gastroenterology
My colleague has chronic tonsillitis and needs a specialist consultation. We need a vehicle to reach the hospital as soon as possible.,ENT
My baby is due for a routine pediatric checkup today. Please book a ride to the hospital for the appointment.,Pediatrics
My sister-in-law is pregnant and feeling severe dizziness and cramping since this morning. Please arrange a wheelchair-accessible pickup.,Obstetrics_Gynecology
My sister is pregnant and the water just broke since this morning. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
My elderly neighbor needs a cardiac checkup after recent palpitations. Requesting a car for hospital transport.,Cardiology
My colleague has chronic back pain and can barely move around tomorrow. Can someone be sent to pick us up for the hospital?,Orthopedics
My mother-in-law is having severe difficulty breathing since this morning. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My brother is extremely anxious and having trouble breathing due to stress right now. Please book a ride to the hospital for the appointment.,Psychiatry_MentalHealth
My mother is due for a cast removal appointment. Requesting a car for hospital transport.,Orthopedics
My colleague is showing yellowing of the eyes and skin since this morning. Can you send an ambulance immediately?,Gastroenterology
My husband is due for a dialysis session at the hospital. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
"My wife was hit by a motorbike and can't stand up suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Emergency_Trauma
My uncle fell down the stairs and the leg looks broken since last night. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My sister has sudden hearing loss in one ear since last night. Requesting a car for hospital transport.,ENT
"My uncle has mild fever and wants a general physician consultation suddenly, just now. Need immediate pickup, this cannot wait.",General_Medicine
"My grandfather is due for a follow-up scan after cancer treatment. Need immediate pickup, this cannot wait.",Oncology
My brother has a chemotherapy session booked today. Can someone be sent to pick us up for the hospital?,Oncology
"My husband has a bad ear infection with severe pain right now. Need immediate pickup, this cannot wait.",ENT
My father is due for a follow-up after knee surgery today. Please arrange a wheelchair-accessible pickup.,Orthopedics
"My grandfather is a known epilepsy patient and had a seizure suddenly, just now. Need immediate pickup, this cannot wait.",Neurology
"My brother has multiple injuries after a fall from a ladder since this morning. Need immediate pickup, this cannot wait.",Emergency_Trauma
My wife is a cancer patient and needs to go for radiotherapy. Can you send an ambulance immediately?,Oncology
"My sister is pregnant and experiencing heavy bleeding suddenly, just now. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My grandmother has chronic back pain and can barely move around. Please book a ride to the hospital for the appointment.,Orthopedics
My grandmother has high blood pressure and is complaining of chest pressure since this morning. We need urgent transport to the hospital.,Cardiology
"My grandmother has a scheduled dialysis appointment this week. Please send transport right away, this is urgent.",Nephrology_Dialysis
My grandfather is due for a routine blood test appointment tomorrow. We need urgent transport to the hospital.,General_Medicine
"My grandmother is a cancer patient and needs to go for radiotherapy. Please send transport right away, this is urgent.",Oncology
My mother-in-law has sudden weakness down one side of the body. Please book a ride to the hospital for the appointment.,Neurology
My father hurt the back badly while working and can't sit up since this morning. We need urgent transport to the hospital.,Orthopedics
My brother has stomach pain and nausea since this morning since this morning. Can you send an ambulance immediately?,General_Medicine
My husband has slurred speech and can't move one arm since this morning. We need help getting to the hospital quickly.,Neurology
My husband is having severe difficulty breathing for the past few hours. Please arrange a wheelchair-accessible pickup.,Pulmonology
"My wife is not responding normally and seems disoriented for the past few hours. Please send transport right away, this is urgent.",Neurology
My newborn fell off a bicycle and hurt the arm badly right now. Requesting a car for hospital transport.,Pediatrics
My aunt is due for a cast removal appointment. Please book a ride to the hospital for the appointment.,Orthopedics
My uncle has a chemotherapy session booked today. Could you arrange pickup for the scheduled hospital appointment?,Oncology
My niece is due for a scheduled ultrasound appointment today. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
"My father has severe knee pain and difficulty bearing weight suddenly, just now. Need immediate pickup, this cannot wait.",Orthopedics
My wife is in labor and needs to reach the hospital immediately right now. Please arrange a wheelchair-accessible pickup.,Obstetrics_Gynecology
My aunt is having a severe panic attack and can't calm down. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
My grandmother has been feeling unwell with a persistent cough and fatigue today. Can someone be sent to pick us up for the hospital?,General_Medicine
My mother-in-law is having a severe panic attack and can't calm down since this morning. We need urgent transport to the hospital.,Psychiatry_MentalHealth
My father has slurred speech and can't move one arm since this afternoon. We need help getting to the hospital quickly.,Neurology
"My grandfather is extremely anxious and having trouble breathing due to stress. Need immediate pickup, this cannot wait.",Psychiatry_MentalHealth
"My grandmother is retaining a lot of fluid and the doctor said to come in for dialysis suddenly, just now. We need help getting to the hospital quickly.",Nephrology_Dialysis
My colleague has sudden severe pain in the groin area since this morning. Please arrange a wheelchair-accessible pickup.,Urology
My husband is due for a dialysis session at the hospital today. We need a vehicle to reach the hospital as soon as possible.,Nephrology_Dialysis
My grandmother has severe burning and pain during urination since last night. Can you send an ambulance immediately?,Urology
My niece is due for a routine pediatric checkup. Requesting a car for hospital transport.,Pediatrics
My grandfather has uncontrolled diabetes and needs a checkup for the past few days. Please confirm a pickup time for the hospital visit.,General_Medicine
"My grandfather dislocated the shoulder while lifting something heavy since this morning. Please send transport right away, this is urgent.",Orthopedics
"My aunt fell from the roof and is not moving since this morning. Need immediate pickup, this cannot wait.",Emergency_Trauma
A family friend has multiple injuries after a fall from a ladder since last night. We need help getting to the hospital quickly.,Emergency_Trauma
My mother has severe urinary retention and is in a lot of discomfort right now. Can someone be sent to pick us up for the hospital?,Urology
My wife is not responding normally and seems disoriented since this afternoon. We need urgent transport to the hospital.,Neurology
My uncle is scheduled for a fistula checkup before dialysis tomorrow. Please confirm a pickup time for the hospital visit.,Nephrology_Dialysis
My mother suddenly can't speak properly and the face looks drooped on one side since this afternoon. Can you send an ambulance immediately?,Neurology
My father-in-law has a pacemaker and is not feeling right since last night. We need help getting to the hospital quickly.,Cardiology
My mother-in-law accidentally swallowed a cleaning chemical for the past few hours. Could you arrange pickup for the scheduled hospital appointment?,Emergency_Trauma
My grandfather has a severe nosebleed that won't stop right now. Please book a ride to the hospital for the appointment.,ENT
"My mother-in-law has chest tightness with pain spreading to the left arm. Please send transport right away, this is urgent.",Cardiology
"My mother is having a severe panic attack and can't calm down suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Psychiatry_MentalHealth
My colleague has ongoing urinary difficulty and needs a urology consultation. We need a vehicle to reach the hospital as soon as possible.,Urology
My brother fell from the roof and is not moving since last night. Please confirm a pickup time for the hospital visit.,Emergency_Trauma
A family friend has severe knee pain and difficulty bearing weight for the past few hours. Could you arrange pickup for the scheduled hospital appointment?,Orthopedics
My father-in-law is badly injured after a car crash for the past few hours. Please book a ride to the hospital for the appointment.,Emergency_Trauma
My father-in-law has swelling in the legs and reduced urination. Can you send an ambulance immediately?,Nephrology_Dialysis
My mother-in-law has ongoing sinus issues and needs an ENT checkup tomorrow. We need help getting to the hospital quickly.,ENT
My brother is on home oxygen and the levels are dropping right now. We need help getting to the hospital quickly.,Pulmonology
My sister is due for a scheduled ultrasound appointment. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My father-in-law is hearing and seeing things that aren't there since this morning. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
My sister is due for a follow-up scan after cancer treatment this week. Can someone be sent to pick us up for the hospital?,Oncology
My elderly neighbor is due for a follow-up after recent heart surgery tomorrow. Please book a ride to the hospital for the appointment.,Cardiology
My wife is due for a follow-up after ear surgery this week. Please confirm a pickup time for the hospital visit.,ENT
My father-in-law has sudden severe pain in the upper stomach since this morning. Please confirm a pickup time for the hospital visit.,Gastroenterology
My uncle is scheduled for a fistula checkup before dialysis. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
My niece needs urgent care after a miscarriage since this afternoon. We need help getting to the hospital quickly.,Obstetrics_Gynecology
My grandmother has severe diarrhea and is becoming dehydrated right now. Please arrange a wheelchair-accessible pickup.,Gastroenterology
My mother is due for a follow-up after recent heart surgery. Requesting a car for hospital transport.,Cardiology
My father-in-law needs a wheelchair-accessible ride for a physiotherapy session for the past few days. Please confirm a pickup time for the hospital visit.,Orthopedics
My brother is scheduled for a routine oncology follow-up tomorrow. Requesting a car for hospital transport.,Oncology
My mother-in-law has a pacemaker and is not feeling right since this afternoon. Please confirm a pickup time for the hospital visit.,Cardiology
