text,label
My elderly neighbor needs a cardiac checkup after recent palpitations. Requesting a car for hospital transport.,Cardiology
My wife missed the last dialysis session and needs to go in urgently since last night. We need a vehicle to reach the hospital as soon as possible.,Nephrology_Dialysis
My husband is having a severe allergic reaction and the face is swelling. Can you send an ambulance immediately?,Emergency_Trauma
My mother-in-law has asthma and is having a bad attack for the past few hours. Please arrange a wheelchair-accessible pickup.,Pulmonology
"My grandmother got badly burned in a kitchen accident suddenly, just now. Can you send an ambulance immediately?",Emergency_Trauma
"My grandfather hurt the back badly while working and can't sit up since last night. Need immediate pickup, this cannot wait.",Orthopedics
"My uncle has a broken bone visible after an accident since last night. Need immediate pickup, this cannot wait.",Emergency_Trauma
My father needs a routine consultation for chronic gastritis for the past few days. Please confirm a pickup time for the hospital visit.,Gastroenterology
"My sister is scheduled for a fistula checkup before dialysis this week. Need immediate pickup, this cannot wait.",Nephrology_Dialysis
My wife is a cancer patient and needs to go for radiotherapy. Please book a ride to the hospital for the appointment.,Oncology
My sister has a chemotherapy session booked today. Could you arrange pickup for the scheduled hospital appointment?,Oncology
My sister has a bad ear infection with severe pain since this afternoon. We need a vehicle to reach the hospital as soon as possible.,ENT
My husband has COPD and is struggling to breathe since this afternoon. Please arrange a wheelchair-accessible pickup.,Pulmonology
My grandmother needs a routine checkup for managing diabetes medication for the past few days. Requesting a car for hospital transport.,General_Medicine
"My mother has severe burning and pain during urination suddenly, just now. We need help getting to the hospital quickly.",Urology
"My grandfather dislocated the shoulder while lifting something heavy since this morning. Please send transport right away, this is urgent.",Orthopedics
My uncle is scheduled for a routine oncology follow-up for the past few days. Please book a ride to the hospital for the appointment.,Oncology
"My sister suddenly can't speak properly and the face looks drooped on one side suddenly, just now. Need immediate pickup, this cannot wait.",Neurology
My cousin is pregnant and having severe abdominal pain since last night. We need a vehicle to reach the hospital as soon as possible.,Obstetrics_Gynecology
My grandmother is badly injured after a car crash since last night. We need a vehicle to reach the hospital as soon as possible.,Emergency_Trauma
My grandfather is unable to swallow properly due to a severely swollen throat for the past few hours. Please book a ride to the hospital for the appointment.,ENT
"My uncle has multiple injuries after a fall from a ladder suddenly, just now. Could you arrange pickup for the scheduled hospital appointment?",Emergency_Trauma
My elderly neighbor is feeling very breathless with chest pain. We need help getting to the hospital quickly.,Cardiology
My brother is complaining of a heavy feeling in the chest and cold sweats since this morning. We need a vehicle to reach the hospital as soon as possible.,Cardiology
My aunt is due for a dialysis session at the hospital for the past few days. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
"My daughter has a rash all over the body and is very fussy suddenly, just now. Can you send an ambulance immediately?",Pediatrics
My father-in-law needs an urgent psychiatric evaluation after a sudden change in behavior for the past few hours. We need urgent transport to the hospital.,Psychiatry_MentalHealth
My wife has swelling in the legs and reduced urination right now. We need a vehicle to reach the hospital as soon as possible.,Nephrology_Dialysis
My husband needs an urgent psychiatric evaluation after a sudden change in behavior. Please book a ride to the hospital for the appointment.,Psychiatry_MentalHealth
"My little sister won't stop crying and isn't feeding well right now. Please send transport right away, this is urgent.",Pediatrics
My niece needs urgent care after a miscarriage since this afternoon. We need help getting to the hospital quickly.,Obstetrics_Gynecology
"My aunt has a pacemaker and is not feeling right since this morning. Need immediate pickup, this cannot wait.",Cardiology
My aunt has chronic tonsillitis and needs a specialist consultation tomorrow. Can someone be sent to pick us up for the hospital?,ENT
My wife has a scheduled pulmonology follow-up appointment tomorrow. Can someone be sent to pick us up for the hospital?,Pulmonology
My mother is due for a cast removal appointment. Requesting a car for hospital transport.,Orthopedics
"My father is a known heart patient and is feeling severe chest discomfort suddenly, just now. Please send transport right away, this is urgent.",Cardiology
My elderly neighbor has a scheduled pulmonology follow-up appointment for the past few days. Could you arrange pickup for the scheduled hospital appointment?,Pulmonology
My husband is wheezing badly and can't catch a breath right now. We need help getting to the hospital quickly.,Pulmonology
My grandmother has multiple injuries after a fall from a ladder since this morning. Please book a ride to the hospital for the appointment.,Emergency_Trauma
My grandmother is scheduled for a routine oncology follow-up this week. Can you send an ambulance immediately?,Oncology
My grandmother is feeling very breathless with chest pain since this afternoon. Can someone be sent to pick us up for the hospital?,Cardiology
"My mother is having tremors and difficulty walking suddenly, just now. Please send transport right away, this is urgent.",Neurology
My brother has a scheduled pulmonology follow-up appointment tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Pulmonology
My wife suddenly can't speak properly and the face looks drooped on one side right now. Please arrange a wheelchair-accessible pickup.,Neurology
"My mother has severe lower back pain suspected to be kidney stones since this afternoon. Please send transport right away, this is urgent.",Nephrology_Dialysis
A family friend was injured when a wall collapsed nearby since this morning. Can you send an ambulance immediately?,Emergency_Trauma
My uncle has severe joint pain from arthritis and can't reach the car this week. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My grandfather is scheduled for a routine oncology follow-up for the past few days. Requesting a car for hospital transport.,Oncology
My uncle needs a wheelchair-accessible ride for a physiotherapy session. Requesting a car for hospital transport.,Orthopedics
"My aunt is having a severe allergic reaction and the face is swelling suddenly, just now. We need urgent transport to the hospital.",Emergency_Trauma
My colleague is pregnant and feeling severe dizziness and cramping right now. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
My niece is in labor and needs to reach the hospital immediately since last night. Please confirm a pickup time for the hospital visit.,Obstetrics_Gynecology
My father accidentally swallowed a cleaning chemical since this afternoon. We need urgent transport to the hospital.,Emergency_Trauma
My colleague needs a hearing test appointment this week. Can someone be sent to pick us up for the hospital?,ENT
My father is due for a follow-up after knee surgery today. Please arrange a wheelchair-accessible pickup.,Orthopedics
My sister-in-law is pregnant and feeling severe dizziness and cramping. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
My grandmother has chronic back pain and can barely move around. Please arrange a wheelchair-accessible pickup.,Orthopedics
My mother has severe joint pain from arthritis and can't reach the car. Please confirm a pickup time for the hospital visit.,Orthopedics
My brother has a chemotherapy session booked today. Can someone be sent to pick us up for the hospital?,Oncology
My father has a severe nosebleed that won't stop for the past few hours. We need a vehicle to reach the hospital as soon as possible.,ENT
"My father-in-law has asthma and is having a bad attack since this morning. Need immediate pickup, this cannot wait.",Pulmonology
My brother has kidney failure and needs regular dialysis transport this week. Requesting a car for hospital transport.,Nephrology_Dialysis
My father-in-law is due for a routine urology checkup for the past few days. Please book a ride to the hospital for the appointment.,Urology
My aunt dislocated the shoulder while lifting something heavy. We need help getting to the hospital quickly.,Orthopedics
My grandson is due for scheduled vaccinations this week. Could you arrange pickup for the scheduled hospital appointment?,Pediatrics
My brother is due for a routine blood test appointment tomorrow. Requesting a car for hospital transport.,General_Medicine
My newborn had an allergic reaction after eating something since last night. We need urgent transport to the hospital.,Pediatrics
My aunt is wheezing badly and can't catch a breath for the past few hours. Can you send an ambulance immediately?,Pulmonology
"A family friend has been vomiting continuously since last night. Need immediate pickup, this cannot wait.",Gastroenterology
"My aunt is unable to urinate and is in severe pain. Please send transport right away, this is urgent.",Urology
"My mother-in-law has swelling in the legs and reduced urination right now. Need immediate pickup, this cannot wait.",Nephrology_Dialysis
My wife has severe lower back pain suspected to be kidney stones right now. Please confirm a pickup time for the hospital visit.,Nephrology_Dialysis
My mother is due for a routine blood test appointment. Please confirm a pickup time for the hospital visit.,General_Medicine
"A family friend has severe urinary retention and is in a lot of discomfort suddenly, just now. We need urgent transport to the hospital.",Urology
My sister is a cancer patient and needs to go for radiotherapy this week. Can someone be sent to pick us up for the hospital?,Oncology
"My father fell from the roof and is not moving suddenly, just now. Please confirm a pickup time for the hospital visit.",Emergency_Trauma
"My husband has severe pain related to ongoing cancer treatment suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Oncology
"My husband has COPD and is struggling to breathe suddenly, just now. Could you arrange pickup for the scheduled hospital appointment?",Pulmonology
My husband is due for a cast removal appointment this week. Please confirm a pickup time for the hospital visit.,Orthopedics
My husband needs a follow-up after a urology procedure tomorrow. Requesting a car for hospital transport.,Urology
"My father is having severe chest pain and sweating heavily suddenly, just now. Please arrange a wheelchair-accessible pickup.",Cardiology
My elderly neighbor has numbness on one side of the face and arm since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Neurology
My aunt is having a severe panic attack and can't calm down since this afternoon. Please arrange a wheelchair-accessible pickup.,Psychiatry_MentalHealth
My grandmother has severe sinus pain and pressure with fever since this morning. Please confirm a pickup time for the hospital visit.,ENT
My mother has recurring urinary tract infections and needs a checkup. Please confirm a pickup time for the hospital visit.,Urology
"My sister has black, tarry stools and is feeling dizzy. We need help getting to the hospital quickly.",Gastroenterology
"My niece is pregnant and the water just broke since this afternoon. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My colleague is due for a routine gynecology consultation today. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
My wife is feeling very breathless with chest pain for the past few hours. We need help getting to the hospital quickly.,Cardiology
My elderly neighbor is scheduled for a routine oncology follow-up for the past few days. Can someone be sent to pick us up for the hospital?,Oncology
My brother is unconscious after a fall since this afternoon. Can you send an ambulance immediately?,Emergency_Trauma
"My father-in-law is wheezing badly and can't catch a breath since this morning. Please send transport right away, this is urgent.",Pulmonology
My husband has slurred speech and can't move one arm for the past few hours. Can you send an ambulance immediately?,Neurology
My son is due for a routine pediatric checkup. Could you arrange pickup for the scheduled hospital appointment?,Pediatrics
My father is due for a follow-up scan after cancer treatment today. Please confirm a pickup time for the hospital visit.,Oncology
My father has a bad case of the flu and needs to see a doctor since this afternoon. Can you send an ambulance immediately?,General_Medicine
My mother has severe sinus pain and pressure with fever. We need help getting to the hospital quickly.,ENT
My uncle fell from the roof and is not moving. We need a vehicle to reach the hospital as soon as possible.,Emergency_Trauma
My brother has severe burning and pain during urination. Please confirm a pickup time for the hospital visit.,Urology
My brother suddenly lost vision in one eye since this morning. Please confirm a pickup time for the hospital visit.,Neurology
"My granddaughter fell off a bicycle and hurt the arm badly suddenly, just now. Need immediate pickup, this cannot wait.",Pediatrics
My husband is due for a dialysis session at the hospital. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
My wife is feeling weak and dizzy for no clear reason since this morning. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My daughter-in-law is due for a routine prenatal checkup this week. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
My sister is due for a routine gynecology consultation this week. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
My colleague is having tremors and difficulty walking. We need a vehicle to reach the hospital as soon as possible.,Neurology
"My grandfather is retaining a lot of fluid and the doctor said to come in for dialysis suddenly, just now. Please send transport right away, this is urgent.",Nephrology_Dialysis
My grandfather has had a fever and body aches tomorrow. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
My grandfather needs transport for a scheduled oncology consultation tomorrow. Can someone be sent to pick us up for the hospital?,Oncology
My elderly neighbor is feeling very breathless with chest pain since this afternoon. Please book a ride to the hospital for the appointment.,Cardiology
My uncle has a pacemaker and is not feeling right since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Cardiology
My husband has a persistent cough and chest congestion for the past few days. Can you send an ambulance immediately?,Pulmonology
A family friend is in labor and needs to reach the hospital immediately since this morning. We need a vehicle to reach the hospital as soon as possible.,Obstetrics_Gynecology
My mother-in-law needs oxygen support during transport to the hospital since last night. Can someone be sent to pick us up for the hospital?,Pulmonology
"A family friend missed the last dialysis session and needs to go in urgently. Please send transport right away, this is urgent.",Nephrology_Dialysis
My niece is due for a routine gynecology consultation tomorrow. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
"My mother has numbness on one side of the face and arm suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Neurology
My father is scheduled for a routine oncology follow-up this week. Please confirm a pickup time for the hospital visit.,Oncology
My brother fell from the roof and is not moving since last night. Please confirm a pickup time for the hospital visit.,Emergency_Trauma
"My father-in-law has kidney failure and needs regular dialysis transport for the past few days. Need immediate pickup, this cannot wait.",Nephrology_Dialysis
My uncle has severe abdominal pain and can't stand up straight since last night. Can someone be sent to pick us up for the hospital?,Gastroenterology
My father needs a hearing test appointment today. We need urgent transport to the hospital.,ENT
My mother-in-law fainted and is confused right now. Can you send an ambulance immediately?,Neurology
My father-in-law has sudden severe pain in the upper stomach since this afternoon. Can someone be sent to pick us up for the hospital?,Gastroenterology
My brother is due for a follow-up after knee surgery tomorrow. Requesting a car for hospital transport.,Orthopedics
My elderly neighbor has severe burning and pain during urination for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Urology
My father is hearing and seeing things that aren't there. Can you send an ambulance immediately?,Psychiatry_MentalHealth
My grandmother has severe diarrhea and is becoming dehydrated right now. Please arrange a wheelchair-accessible pickup.,Gastroenterology
"My little brother is due for scheduled vaccinations tomorrow. Please send transport right away, this is urgent.",Pediatrics
My grandmother has asthma and is having a bad attack for the past few hours. Please arrange a wheelchair-accessible pickup.,Pulmonology
My grandfather was injured when a wall collapsed nearby since this afternoon. Requesting a car for hospital transport.,Emergency_Trauma
My son had an allergic reaction after eating something. We need help getting to the hospital quickly.,Pediatrics
My wife has a pacemaker and is not feeling right right now. We need urgent transport to the hospital.,Cardiology
My brother needs a follow-up appointment for thyroid medication for the past few days. Please confirm a pickup time for the hospital visit.,General_Medicine
My uncle fell down the stairs and the leg looks broken since last night. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
"My father is on home oxygen and the levels are dropping since last night. Need immediate pickup, this cannot wait.",Pulmonology
"My grandfather has severe diarrhea and is becoming dehydrated since this afternoon. Please send transport right away, this is urgent.",Gastroenterology
"A family friend has severe burning and pain during urination since last night. Need immediate pickup, this cannot wait.",Urology
My newborn has a very high fever that won't come down since this morning. Can you send an ambulance immediately?,Pediatrics
My father has kidney failure and needs regular dialysis transport tomorrow. Requesting a car for hospital transport.,Nephrology_Dialysis
"My sister is due for a routine blood test appointment. Need immediate pickup, this cannot wait.",General_Medicine
My father-in-law is due for a follow-up MRI for ongoing headaches for the past few days. We need help getting to the hospital quickly.,Neurology
My grandmother has kidney failure and needs regular dialysis transport tomorrow. Please arrange a wheelchair-accessible pickup.,Nephrology_Dialysis
My sister is in labor and needs to reach the hospital immediately. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
A family friend has severe sinus pain and pressure with fever for the past few hours. We need help getting to the hospital quickly.,ENT
My grandmother has chronic tonsillitis and needs a specialist consultation today. We need urgent transport to the hospital.,ENT
My uncle is scheduled for a fistula checkup before dialysis. Please book a ride to the hospital for the appointment.,Nephrology_Dialysis
My wife twisted the ankle badly and it's very swollen. We need urgent transport to the hospital.,Orthopedics
"My aunt has numbness on one side of the face and arm suddenly, just now. Need immediate pickup, this cannot wait.",Neurology
"My grandmother had a heart attack last year and is feeling similar symptoms again suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Cardiology
My daughter fell off a bicycle and hurt the arm badly since this afternoon. Can you send an ambulance immediately?,Pediatrics
My father-in-law had a heart attack last year and is feeling similar symptoms again since last night. We need urgent transport to the hospital.,Cardiology
"My brother has ongoing urinary difficulty and needs a urology consultation this week. Please send transport right away, this is urgent.",Urology
"My husband is on home oxygen and the levels are dropping suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Pulmonology
My father-in-law is due for a biopsy appointment tomorrow. Please book a ride to the hospital for the appointment.,Oncology
My colleague has sudden severe pain in the groin area since this morning. Please arrange a wheelchair-accessible pickup.,Urology
My nephew won't stop crying and isn't feeding well since this afternoon. Requesting a car for hospital transport.,Pediatrics
My mother-in-law has severe burning and pain during urination since this afternoon. We need urgent transport to the hospital.,Urology
My father-in-law has severe joint pain from arthritis and can't reach the car today. Please arrange a wheelchair-accessible pickup.,Orthopedics
My mother has been vomiting continuously for the past few hours. Requesting a car for hospital transport.,Gastroenterology
My father has ongoing urinary difficulty and needs a urology consultation for the past few days. Requesting a car for hospital transport.,Urology
My elderly neighbor has a deep cut on the arm that won't stop bleeding since this afternoon. Can you send an ambulance immediately?,Emergency_Trauma
My uncle is scheduled for an angiography appointment for the past few days. Please arrange a wheelchair-accessible pickup.,Cardiology
My baby fell off a bicycle and hurt the arm badly right now. Can you send an ambulance immediately?,Pediatrics
My grandfather is having severe chest pain and sweating heavily since this morning. Please book a ride to the hospital for the appointment.,Cardiology
My father-in-law is due for a follow-up after ear surgery tomorrow. Please confirm a pickup time for the hospital visit.,ENT
My mother-in-law is unable to swallow properly due to a severely swollen throat for the past few hours. We need help getting to the hospital quickly.,ENT
My mother has severe abdominal pain and can't stand up straight since last night. Please confirm a pickup time for the hospital visit.,Gastroenterology
My husband has asthma and is having a bad attack right now. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My niece is due for a routine gynecology consultation today. Please confirm a pickup time for the hospital visit.,Obstetrics_Gynecology
"A family friend is pregnant and the water just broke since this morning. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My brother has a deep cut on the arm that won't stop bleeding for the past few hours. We need urgent transport to the hospital.,Emergency_Trauma
My colleague has severe sinus pain and pressure with fever right now. We need help getting to the hospital quickly.,ENT
My sister is due for a routine gynecology consultation tomorrow. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
My brother was injured when a wall collapsed nearby right now. Could you arrange pickup for the scheduled hospital appointment?,Emergency_Trauma
A family friend is badly injured after a car crash for the past few hours. Can you send an ambulance immediately?,Emergency_Trauma
"My aunt is due for a follow-up after recent heart surgery tomorrow. Need immediate pickup, this cannot wait.",Cardiology
My grandfather has uncontrolled diabetes and needs a checkup for the past few days. Please confirm a pickup time for the hospital visit.,General_Medicine
My husband needs a follow-up appointment for thyroid medication. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
"My niece has a very high fever that won't come down suddenly, just now. Please book a ride to the hospital for the appointment.",Pediatrics
"My aunt has severe abdominal pain and can't stand up straight suddenly, just now. Need immediate pickup, this cannot wait.",Gastroenterology
"My colleague has severe burning and pain during urination suddenly, just now. Can you send an ambulance immediately?",Urology
My elderly neighbor is scheduled for a fistula checkup before dialysis. Please arrange a wheelchair-accessible pickup.,Nephrology_Dialysis
My daughter had an allergic reaction after eating something since last night. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
"My wife is having severe chest pain and sweating heavily since this morning. Please send transport right away, this is urgent.",Cardiology
My aunt is a cancer patient and needs to go for radiotherapy. Can someone be sent to pick us up for the hospital?,Oncology
My mother has a severe nosebleed that won't stop since last night. We need help getting to the hospital quickly.,ENT
My uncle has chronic acid reflux and needs a gastroenterology consultation this week. Please confirm a pickup time for the hospital visit.,Gastroenterology
My elderly neighbor has severe abdominal pain and can't stand up straight. Please confirm a pickup time for the hospital visit.,Gastroenterology
My grandfather was in a road accident and is bleeding heavily since last night. Could you arrange pickup for the scheduled hospital appointment?,Emergency_Trauma
"My sister is due for a routine blood test appointment tomorrow. Please send transport right away, this is urgent.",General_Medicine
"My colleague has a foreign object stuck in the ear since last night. Need immediate pickup, this cannot wait.",ENT
My elderly neighbor has COPD and is struggling to breathe since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My mother-in-law has a severe head injury after a fall since last night. Please book a ride to the hospital for the appointment.,Emergency_Trauma
My father-in-law has ongoing sinus issues and needs an ENT checkup today. We need a vehicle to reach the hospital as soon as possible.,ENT
"My husband has severe knee pain and difficulty bearing weight suddenly, just now. We need help getting to the hospital quickly.",Orthopedics
My mother-in-law has an irregular heartbeat and feels dizzy for the past few hours. Please confirm a pickup time for the hospital visit.,Cardiology
My granddaughter has a rash all over the body and is very fussy since last night. Please book a ride to the hospital for the appointment.,Pediatrics
"My father-in-law has severe burning and pain during urination since this morning. Need immediate pickup, this cannot wait.",Urology
My elderly neighbor twisted the ankle badly and it's very swollen. Requesting a car for hospital transport.,Orthopedics
My aunt is extremely weak after the last chemo session and needs help reaching the hospital for the past few hours. Can someone be sent to pick us up for the hospital?,Oncology
My husband needs a routine consultation for chronic gastritis today. Please confirm a pickup time for the hospital visit.,Gastroenterology
My husband has ongoing stomach ulcers and needs a checkup tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Gastroenterology
My elderly neighbor has severe diarrhea and is becoming dehydrated for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Gastroenterology
My colleague is due for a scheduled ultrasound appointment. Please arrange a wheelchair-accessible pickup.,Obstetrics_Gynecology
"My mother is extremely anxious and having trouble breathing due to stress since last night. Need immediate pickup, this cannot wait.",Psychiatry_MentalHealth
"My colleague has numbness on one side of the face and arm suddenly, just now. Requesting a car for hospital transport.",Neurology
My son fell off a bicycle and hurt the arm badly since this morning. We need help getting to the hospital quickly.,Pediatrics
"My sister is pregnant and experiencing heavy bleeding suddenly, just now. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My daughter has a very high fever that won't come down right now. Please confirm a pickup time for the hospital visit.,Pediatrics
"My father-in-law has severe lower back pain suspected to be kidney stones right now. Need immediate pickup, this cannot wait.",Nephrology_Dialysis
My wife needs a routine consultation for chronic gastritis today. Can someone be sent to pick us up for the hospital?,Gastroenterology
My uncle needs transport for a scheduled oncology consultation this week. Please book a ride to the hospital for the appointment.,Oncology
My elderly neighbor has severe diarrhea and is becoming dehydrated for the past few hours. We need help getting to the hospital quickly.,Gastroenterology
A family friend needs a routine consultation for chronic gastritis tomorrow. Can you send an ambulance immediately?,Gastroenterology
My husband is a known heart patient and is feeling severe chest discomfort. We need help getting to the hospital quickly.,Cardiology
My colleague is on home oxygen and the levels are dropping right now. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
My mother has numbness on one side of the face and arm since this afternoon. Please book a ride to the hospital for the appointment.,Neurology
"My grandmother has sudden weakness down one side of the body. Please send transport right away, this is urgent.",Neurology
A family friend needs a follow-up appointment for thyroid medication tomorrow. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My elderly neighbor is having a seizure right now. Can you send an ambulance immediately?,Neurology
My husband has uncontrolled diabetes and needs a checkup. Please arrange a wheelchair-accessible pickup.,General_Medicine
My grandmother has been vomiting continuously. Can you send an ambulance immediately?,Gastroenterology
My niece is pregnant and having severe abdominal pain since this afternoon. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
"My uncle has sudden severe pain in the groin area suddenly, just now. Please send transport right away, this is urgent.",Urology
My uncle is wheezing badly and can't catch a breath since this morning. Can you send an ambulance immediately?,Pulmonology
My father-in-law needs a wheelchair-accessible ride for a physiotherapy session for the past few days. Please confirm a pickup time for the hospital visit.,Orthopedics
A family friend is extremely anxious and having trouble breathing due to stress right now. Requesting a car for hospital transport.,Psychiatry_MentalHealth
My grandfather is due for a biopsy appointment for the past few days. Can someone be sent to pick us up for the hospital?,Oncology
My elderly neighbor was injured when a wall collapsed nearby. Can you send an ambulance immediately?,Emergency_Trauma
My grandfather was injured when a wall collapsed nearby right now. Can you send an ambulance immediately?,Emergency_Trauma
My uncle stopped talking and eating and seems disoriented right now. Can you send an ambulance immediately?,Psychiatry_MentalHealth
My aunt has severe pain related to ongoing cancer treatment for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Oncology
"My uncle fell down the stairs and the leg looks broken since last night. Need immediate pickup, this cannot wait.",Orthopedics
A family friend has severe burning and pain during urination right now. Can you send an ambulance immediately?,Urology
My elderly neighbor needs a wheelchair-accessible ride for a physiotherapy session. Please arrange a wheelchair-accessible pickup.,Orthopedics
My mother has swelling in the legs and reduced urination for the past few hours. We need help getting to the hospital quickly.,Nephrology_Dialysis
My mother needs oxygen support during transport to the hospital since this afternoon. We need help getting to the hospital quickly.,Pulmonology
My mother has numbness on one side of the face and arm for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Neurology
A family friend needs a follow-up after a urology procedure this week. Please confirm a pickup time for the hospital visit.,Urology
"My elderly neighbor has black, tarry stools and is feeling dizzy since last night. We need help getting to the hospital quickly.",Gastroenterology
"My father has ongoing stomach ulcers and needs a checkup. Please send transport right away, this is urgent.",Gastroenterology
My grandmother has severe pain related to ongoing cancer treatment since this afternoon. Requesting a car for hospital transport.,Oncology
My aunt stopped talking and eating and seems disoriented since last night. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
My colleague has numbness on one side of the face and arm. We need urgent transport to the hospital.,Neurology
"My grandmother has a scheduled dialysis appointment this week. Please send transport right away, this is urgent.",Nephrology_Dialysis
My uncle has severe pain in the hip and can't walk since this afternoon. We need urgent transport to the hospital.,Orthopedics
A family friend is due for a routine blood test appointment this week. Please confirm a pickup time for the hospital visit.,General_Medicine
My elderly neighbor is unable to urinate and is in severe pain since last night. Can you send an ambulance immediately?,Urology
My uncle has chronic back pain and can barely move around for the past few days. Please arrange a wheelchair-accessible pickup.,Orthopedics
My father has ongoing urinary difficulty and needs a urology consultation for the past few days. Can someone be sent to pick us up for the hospital?,Urology
"My elderly neighbor is due for a follow-up scan after cancer treatment for the past few days. Please send transport right away, this is urgent.",Oncology
My grandfather has uncontrolled diabetes and needs a checkup tomorrow. Please arrange a wheelchair-accessible pickup.,General_Medicine
My newborn fell off a bicycle and hurt the arm badly since last night. Can you send an ambulance immediately?,Pediatrics
My wife has been vomiting continuously right now. We need help getting to the hospital quickly.,Gastroenterology
My aunt fell down the stairs and the leg looks broken since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Orthopedics
My uncle has severe lower back pain suspected to be kidney stones. Could you arrange pickup for the scheduled hospital appointment?,Nephrology_Dialysis
My sister needs to go for a kidney function checkup tomorrow. We need urgent transport to the hospital.,Nephrology_Dialysis
My grandfather needs to go for a kidney function checkup today. Could you arrange pickup for the scheduled hospital appointment?,Nephrology_Dialysis
My father-in-law is due for a routine urology checkup tomorrow. We need urgent transport to the hospital.,Urology
"My elderly neighbor accidentally swallowed a cleaning chemical suddenly, just now. Can someone be sent to pick us up for the hospital?",Emergency_Trauma
My uncle is having severe chest pain and sweating heavily for the past few hours. Please book a ride to the hospital for the appointment.,Cardiology
My father is wheezing badly and can't catch a breath since this afternoon. Please book a ride to the hospital for the appointment.,Pulmonology
My baby won't stop crying and isn't feeding well since last night. We need help getting to the hospital quickly.,Pediatrics
My elderly neighbor is complaining of the worst headache of their life since last night. Can you send an ambulance immediately?,Neurology
"My mother has a foreign object stuck in the ear since this morning. Need immediate pickup, this cannot wait.",ENT
My father was injured when a wall collapsed nearby since this afternoon. We need urgent transport to the hospital.,Emergency_Trauma
My sister is due for a cast removal appointment this week. We need urgent transport to the hospital.,Orthopedics
My sister needs a routine checkup for ongoing hypertension. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
"My colleague is feeling weak and dizzy for no clear reason. Need immediate pickup, this cannot wait.",General_Medicine
My brother is scheduled for a routine oncology follow-up tomorrow. Requesting a car for hospital transport.,Oncology
My colleague fainted and is confused since last night. Could you arrange pickup for the scheduled hospital appointment?,Neurology
My aunt has high blood pressure and is complaining of chest pressure for the past few hours. We need urgent transport to the hospital.,Cardiology
"My mother-in-law has sudden hearing loss in one ear since this morning. Please send transport right away, this is urgent.",ENT
"My daughter has a high fever and is unusually drowsy since last night. Please send transport right away, this is urgent.",Pediatrics
My grandfather needs to go for a kidney function checkup. Requesting a car for hospital transport.,Nephrology_Dialysis
My grandmother is due for a liver function test this week. Can someone be sent to pick us up for the hospital?,Gastroenterology
My brother has numbness on one side of the face and arm. Can you send an ambulance immediately?,Neurology
My brother has severe knee pain and difficulty bearing weight since this afternoon. We need help getting to the hospital quickly.,Orthopedics
My little sister has had a fever that isn't going down with medicine. Requesting a car for hospital transport.,Pediatrics
My grandfather has severe lower back pain suspected to be kidney stones for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Nephrology_Dialysis
"My grandson won't stop crying and isn't feeding well since this morning. Need immediate pickup, this cannot wait.",Pediatrics
My mother is a cancer patient and needs to go for radiotherapy. Please book a ride to the hospital for the appointment.,Oncology
My father-in-law has a scheduled pulmonology follow-up appointment. We need help getting to the hospital quickly.,Pulmonology
